VID,SPEED,ACCEL,XWay,Lane,Dir,Seg,Pos,ts,te
404,6,0.002,0,1,1,78,412927,1836000,1836001
404,9,0.003,0,1,1,78,412914,1837000,1837001
404,14,0.005,0,1,1,78,412893,1838000,1838001
404,19,0.005,0,2,1,78,412866,1839000,1839001
404,24,0.005,0,2,1,78,412832,1840000,1840001
404,29,0.005,0,2,1,78,412790,1841000,1841001
404,31,0.002,0,2,1,78,412744,1842000,1842001
404,32,0.001,0,2,1,78,412697,1843000,1843001
404,32,0.0,0,2,1,78,412650,1844000,1844001
404,33,0.001,0,2,1,78,412602,1845000,1845001
404,35,0.002,0,2,1,78,412551,1846000,1846001
404,38,0.003,0,2,1,78,412495,1847000,1847001
404,39,0.001,0,2,1,78,412439,1848000,1848001
404,37,-0.002,0,2,1,78,412384,1849000,1849001
404,32,-0.005,0,2,1,78,412337,1850000,1850001
404,33,0.001,0,2,1,78,412288,1851000,1851001
404,35,0.002,0,2,1,78,412237,1852000,1852001
404,36,0.001,0,2,1,78,412184,1853000,1853001
404,34,-0.002,0,2,1,78,412135,1854000,1854001
404,27,-0.007,0,2,1,78,412095,1855000,1855001
404,16,-0.011,0,2,1,78,412071,1856000,1856001
404,11,-0.005,0,2,1,78,412054,1857000,1857001
404,5,-0.006,0,2,1,78,412048,1858000,1858001
404,2,-0.003,0,2,1,78,412044,1859000,1859001
404,2,0.0,0,2,1,78,412041,1860000,1860001
404,1,-0.001,0,2,1,78,412041,1861000,1861001
404,0,-0.001,0,2,1,78,412040,1862000,1862001
404,2,0.002,0,2,1,78,412038,1863000,1863001
404,3,0.001,0,2,1,78,412034,1864000,1864001
404,5,0.002,0,2,1,78,412027,1865000,1865001
404,13,0.008,0,2,1,78,412009,1866000,1866001
404,19,0.006,0,2,1,78,411982,1867000,1867001
404,21,0.002,0,2,1,78,411952,1868000,1868001
404,21,0.0,0,2,1,78,411921,1869000,1869001
404,26,0.005,0,2,1,78,411882,1870000,1870001
404,26,0.0,0,2,1,78,411845,1871000,1871001
404,22,-0.004,0,2,1,77,411813,1872000,1872001
404,18,-0.004,0,2,1,77,411787,1873000,1873001
404,16,-0.002,0,2,1,77,411764,1874000,1874001
404,15,-0.001,0,2,1,77,411743,1875000,1875001
404,19,0.004,0,2,1,77,411716,1876000,1876001
404,18,-0.001,0,2,1,77,411689,1877000,1877001
404,15,-0.003,0,2,1,77,411668,1878000,1878001
404,16,0.001,0,2,1,77,411644,1879000,1879001
404,14,-0.002,0,2,1,77,411624,1880000,1880001
404,11,-0.003,0,2,1,77,411608,1881000,1881001
404,11,0.0,0,2,1,77,411592,1882000,1882001
404,8,-0.003,0,2,1,77,411580,1883000,1883001
404,9,0.001,0,2,1,77,411567,1884000,1884001
404,6,-0.003,0,2,1,77,411559,1885000,1885001
404,9,0.003,0,2,1,77,411546,1886000,1886001
404,8,-0.001,0,2,1,77,411534,1887000,1887001
404,9,0.001,0,2,1,77,411520,1888000,1888001
404,6,-0.003,0,2,1,77,411512,1889000,1889001
404,2,-0.004,0,2,1,77,411509,1890000,1890001
404,9,0.007,0,2,1,77,411497,1891000,1891001
404,9,0.0,0,2,1,77,411485,1892000,1892001
404,2,-0.007,0,2,1,77,411481,1893000,1893001
404,1,-0.001,0,2,1,77,411480,1894000,1894001
404,2,0.001,0,2,1,77,411476,1895000,1895001
404,3,0.001,0,2,1,77,411472,1896000,1896001
404,1,-0.002,0,2,1,77,411471,1897000,1897001
404,2,0.001,0,2,1,77,411469,1898000,1898001
404,2,0.0,0,2,1,77,411466,1899000,1899001
404,2,0.0,0,2,1,77,411464,1900000,1900001
404,3,0.001,0,2,1,77,411460,1901000,1901001
404,3,0.0,0,2,1,77,411456,1902000,1902001
404,6,0.003,0,2,1,77,411447,1903000,1903001
404,11,0.005,0,2,1,77,411431,1904000,1904001
404,19,0.008,0,2,1,77,411404,1905000,1905001
404,22,0.003,0,2,1,77,411372,1906000,1906001
404,17,-0.005,0,2,1,77,411347,1907000,1907001
404,20,0.003,0,2,1,77,411317,1908000,1908001
404,26,0.006,0,2,1,77,411279,1909000,1909001
404,30,0.004,0,2,1,77,411236,1910000,1910001
404,29,-0.001,0,2,1,77,411193,1911000,1911001
404,27,-0.002,0,2,1,77,411153,1912000,1912001
404,23,-0.004,0,2,1,77,411119,1913000,1913001
404,19,-0.004,0,2,1,77,411092,1914000,1914001
404,16,-0.003,0,2,1,77,411068,1915000,1915001
404,12,-0.004,0,2,1,77,411050,1916000,1916001
404,10,-0.002,0,2,1,77,411035,1917000,1917001
404,7,-0.003,0,2,1,77,411025,1918000,1918001
404,5,-0.002,0,2,1,77,411018,1919000,1919001
404,8,0.003,0,2,1,77,411006,1920000,1920001
404,7,-0.001,0,2,1,77,410996,1921000,1921001
404,10,0.003,0,2,1,77,410981,1922000,1922001
404,14,0.004,0,2,1,77,410960,1923000,1923001
404,20,0.006,0,2,1,77,410931,1924000,1924001
404,18,-0.002,0,2,1,77,410904,1925000,1925001
404,12,-0.006,0,2,1,77,410886,1926000,1926001
404,10,-0.002,0,2,1,77,410872,1927000,1927001
404,9,-0.001,0,2,1,77,410858,1928000,1928001
404,9,0.0,0,2,1,77,410844,1929000,1929001
404,5,-0.004,0,2,1,77,410837,1930000,1930001
404,7,0.002,0,2,1,77,410827,1931000,1931001
404,7,0.0,0,2,1,77,410818,1932000,1932001
404,4,-0.003,0,2,1,77,410812,1933000,1933001
404,12,0.008,0,2,1,77,410795,1934000,1934001
404,7,-0.005,0,2,1,77,410784,1935000,1935001
404,8,0.001,0,2,1,77,410773,1936000,1936001
404,10,0.002,0,2,1,77,410759,1937000,1937001
404,9,-0.001,0,2,1,77,410746,1938000,1938001
404,7,-0.002,0,2,1,77,410736,1939000,1939001
404,8,0.001,0,2,1,77,410724,1940000,1940001
404,4,-0.004,0,2,1,77,410718,1941000,1941001
404,11,0.007,0,2,1,77,410703,1942000,1942001
404,12,0.001,0,2,1,77,410686,1943000,1943001
404,5,-0.007,0,2,1,77,410680,1944000,1944001
404,9,0.004,0,2,1,77,410667,1945000,1945001
404,13,0.004,0,2,1,77,410647,1946000,1946001
404,11,-0.002,0,2,1,77,410631,1947000,1947001
404,9,-0.002,0,2,1,77,410617,1948000,1948001
404,8,-0.001,0,2,1,77,410606,1949000,1949001
404,8,0.0,0,2,1,77,410595,1950000,1950001
404,6,-0.002,0,2,1,77,410587,1951000,1951001
404,7,0.001,0,2,1,77,410576,1952000,1952001
404,9,0.002,0,2,1,77,410563,1953000,1953001
404,11,0.002,0,2,1,77,410546,1954000,1954001
404,12,0.001,0,2,1,77,410528,1955000,1955001
404,9,-0.003,0,2,1,77,410515,1956000,1956001
404,8,-0.001,0,2,1,77,410504,1957000,1957001
404,7,-0.001,0,2,1,77,410494,1958000,1958001
404,6,-0.001,0,2,1,77,410486,1959000,1959001
404,5,-0.001,0,2,1,77,410480,1960000,1960001
404,10,0.005,0,2,1,77,410465,1961000,1961001
404,7,-0.003,0,2,1,77,410455,1962000,1962001
404,5,-0.002,0,2,1,77,410447,1963000,1963001
404,14,0.009,0,2,1,77,410427,1964000,1964001
404,13,-0.001,0,2,1,77,410409,1965000,1965001
404,7,-0.006,0,2,1,77,410399,1966000,1966001
404,4,-0.003,0,2,1,77,410393,1967000,1967001
404,7,0.003,0,2,1,77,410384,1968000,1968001
404,13,0.006,0,2,1,77,410365,1969000,1969001
404,10,-0.003,0,2,1,77,410351,1970000,1970001
404,7,-0.003,0,2,1,77,410341,1971000,1971001
404,8,0.001,0,2,1,77,410330,1972000,1972001
404,12,0.004,0,2,1,77,410312,1973000,1973001
404,8,-0.004,0,2,1,77,410300,1974000,1974001
404,13,0.005,0,2,1,77,410281,1975000,1975001
404,14,0.001,0,2,1,77,410260,1976000,1976001
404,12,-0.002,0,2,1,77,410244,1977000,1977001
404,8,-0.004,0,2,1,77,410232,1978000,1978001
404,12,0.004,0,2,1,77,410215,1979000,1979001
404,12,0.0,0,2,1,77,410197,1980000,1980001
404,7,-0.005,0,2,1,77,410186,1981000,1981001
404,8,0.001,0,2,1,77,410174,1982000,1982001
404,8,0.0,0,2,1,77,410163,1983000,1983001
404,10,0.002,0,2,1,77,410148,1984000,1984001
404,12,0.002,0,2,1,77,410129,1985000,1985001
404,7,-0.005,0,2,1,77,410119,1986000,1986001
404,8,0.001,0,2,1,77,410108,1987000,1987001
404,12,0.004,0,2,1,77,410091,1988000,1988001
404,13,0.001,0,2,1,77,410071,1989000,1989001
404,8,-0.005,0,2,1,77,410060,1990000,1990001
404,8,0.0,0,2,1,77,410048,1991000,1991001
404,8,0.0,0,2,1,77,410037,1992000,1992001
404,5,-0.003,0,2,1,77,410030,1993000,1993001
404,7,0.002,0,2,1,77,410019,1994000,1994001
404,8,0.001,0,2,1,77,410007,1995000,1995001
404,7,-0.001,0,2,1,77,409997,1996000,1996001
404,7,0.0,0,2,1,77,409988,1997000,1997001
404,7,0.0,0,2,1,77,409979,1998000,1998001
404,13,0.006,0,2,1,77,409960,1999000,1999001
404,7,-0.006,0,2,1,77,409950,2000000,2000001
404,7,0.0,0,2,1,77,409940,2001000,2001001
404,7,0.0,0,2,1,77,409930,2002000,2002001
404,9,0.002,0,2,1,77,409917,2003000,2003001
404,7,-0.002,0,2,1,77,409907,2004000,2004001
404,9,0.002,0,2,1,77,409894,2005000,2005001
404,9,0.0,0,2,1,77,409881,2006000,2006001
404,9,0.0,0,2,1,77,409869,2007000,2007001
404,6,-0.003,0,2,1,77,409859,2008000,2008001
404,8,0.002,0,2,1,77,409848,2009000,2009001
404,5,-0.003,0,2,1,77,409841,2010000,2010001
404,5,0.0,0,2,1,77,409835,2011000,2011001
404,4,-0.001,0,2,1,77,409830,2012000,2012001
404,10,0.006,0,2,1,77,409815,2013000,2013001
404,12,0.002,0,2,1,77,409797,2014000,2014001
404,12,0.0,0,2,1,77,409780,2015000,2015001
404,14,0.002,0,2,1,77,409759,2016000,2016001
404,14,0.0,0,2,1,77,409738,2017000,2017001
404,17,0.003,0,2,1,77,409713,2018000,2018001
404,17,0.0,0,2,1,77,409687,2019000,2019001
404,15,-0.002,0,2,1,77,409665,2020000,2020001
404,13,-0.002,0,2,1,77,409646,2021000,2021001
404,11,-0.002,0,2,1,77,409630,2022000,2022001
404,12,0.001,0,2,1,77,409612,2023000,2023001
404,11,-0.001,0,2,1,77,409596,2024000,2024001
404,11,0.0,0,2,1,77,409580,2025000,2025001
404,11,0.0,0,2,1,77,409564,2026000,2026001
404,13,0.002,0,2,1,77,409544,2027000,2027001
404,17,0.004,0,2,1,77,409520,2028000,2028001
404,16,-0.001,0,2,1,77,409496,2029000,2029001
404,17,0.001,0,2,1,77,409471,2030000,2030001
404,22,0.005,0,2,1,77,409439,2031000,2031001
404,22,0.0,0,2,1,77,409407,2032000,2032001
404,24,0.002,0,2,1,77,409371,2033000,2033001
404,26,0.002,0,2,1,77,409333,2034000,2034001
404,26,0.0,0,2,1,77,409295,2035000,2035001
404,26,0.0,0,2,1,77,409257,2036000,2036001
404,30,0.004,0,2,1,77,409213,2037000,2037001
404,22,-0.008,0,2,1,77,409181,2038000,2038001
404,25,0.003,0,2,1,77,409144,2039000,2039001
404,27,0.002,0,2,1,77,409105,2040000,2040001
404,25,-0.002,0,2,1,77,409068,2041000,2041001
404,26,0.001,0,2,1,77,409031,2042000,2042001
404,22,-0.004,0,2,1,77,408998,2043000,2043001
404,18,-0.004,0,2,1,77,408972,2044000,2044001
404,15,-0.003,0,2,1,77,408950,2045000,2045001
404,13,-0.002,0,2,1,77,408931,2046000,2046001
404,16,0.003,0,2,1,77,408907,2047000,2047001
404,16,0.0,0,2,1,77,408884,2048000,2048001
404,19,0.003,0,3,1,77,408856,2049000,2049001
404,17,-0.002,0,3,1,77,408832,2050000,2050001
404,14,-0.003,0,3,1,77,408811,2051000,2051001
404,17,0.003,0,3,1,77,408786,2052000,2052001
404,20,0.003,0,3,1,77,408757,2053000,2053001
404,17,-0.003,0,3,1,77,408732,2054000,2054001
404,15,-0.002,0,3,1,77,408710,2055000,2055001
404,12,-0.003,0,3,1,77,408692,2056000,2056001
404,14,0.002,0,3,1,77,408671,2057000,2057001
404,13,-0.001,0,3,1,77,408652,2058000,2058001
404,11,-0.002,0,3,1,77,408636,2059000,2059001
404,10,-0.001,0,3,1,77,408622,2060000,2060001
404,12,0.002,0,3,1,77,408605,2061000,2061001
404,10,-0.002,0,3,1,77,408589,2062000,2062001
404,10,0.0,0,3,1,77,408575,2063000,2063001
404,8,-0.002,0,3,1,77,408563,2064000,2064001
404,8,0.0,0,3,1,77,408551,2065000,2065001
404,10,0.002,0,3,1,77,408537,2066000,2066001
404,10,0.0,0,3,1,77,408522,2067000,2067001
404,10,0.0,0,3,1,77,408508,2068000,2068001
404,8,-0.002,0,3,1,77,408497,2069000,2069001
404,8,0.0,0,3,1,77,408486,2070000,2070001
404,6,-0.002,0,3,1,77,408477,2071000,2071001
404,3,-0.003,0,3,1,77,408472,2072000,2072001
404,4,0.001,0,3,1,77,408466,2073000,2073001
404,10,0.006,0,3,1,77,408452,2074000,2074001
404,9,-0.001,0,3,1,77,408439,2075000,2075001
404,6,-0.003,0,3,1,77,408430,2076000,2076001
404,7,0.001,0,3,1,77,408419,2077000,2077001
404,8,0.001,0,3,1,77,408408,2078000,2078001
404,6,-0.002,0,3,1,77,408399,2079000,2079001
404,4,-0.002,0,3,1,77,408392,2080000,2080001
404,5,0.001,0,3,1,77,408384,2081000,2081001
404,5,0.0,0,3,1,77,408377,2082000,2082001
404,5,0.0,0,3,1,77,408371,2083000,2083001
404,12,0.007,0,3,1,77,408353,2084000,2084001
404,10,-0.002,0,3,1,77,408339,2085000,2085001
404,6,-0.004,0,3,1,77,408331,2086000,2086001
404,3,-0.003,0,3,1,77,408326,2087000,2087001
404,3,0.0,0,3,1,77,408321,2088000,2088001
404,6,0.003,0,3,1,77,408313,2089000,2089001
404,4,-0.002,0,3,1,77,408307,2090000,2090001
404,6,0.002,0,3,1,77,408298,2091000,2091001
404,5,-0.001,0,3,1,77,408291,2092000,2092001
404,7,0.002,0,3,1,77,408280,2093000,2093001
404,6,-0.001,0,3,1,77,408272,2094000,2094001
404,7,0.001,0,3,1,77,408262,2095000,2095001
404,4,-0.003,0,3,1,77,408256,2096000,2096001
404,8,0.004,0,3,1,77,408245,2097000,2097001
404,6,-0.002,0,3,1,77,408236,2098000,2098001
404,4,-0.002,0,3,1,77,408232,2099000,2099001
404,3,-0.001,0,3,1,77,408228,2100000,2100001
404,6,0.003,0,3,1,77,408220,2101000,2101001
404,6,0.0,0,3,1,77,408212,2102000,2102001
404,3,-0.003,0,3,1,77,408207,2103000,2103001
404,5,0.002,0,3,1,77,408200,2104000,2104001
404,4,-0.001,0,3,1,77,408195,2105000,2105001
404,1,-0.003,0,3,1,77,408194,2106000,2106001
404,6,0.005,0,3,1,77,408185,2107000,2107001
404,7,0.001,0,3,1,77,408175,2108000,2108001
404,2,-0.005,0,3,1,77,408172,2109000,2109001
404,8,0.006,0,3,1,77,408160,2110000,2110001
404,3,-0.005,0,3,1,77,408157,2111000,2111001
404,2,-0.001,0,3,1,77,408154,2112000,2112001
404,4,0.002,0,3,1,77,408149,2113000,2113001
404,4,0.0,0,3,1,77,408144,2114000,2114001
404,3,-0.001,0,3,1,77,408139,2115000,2115001
404,2,-0.001,0,3,1,77,408136,2116000,2116001
404,4,0.002,0,3,1,77,408131,2117000,2117001
404,10,0.006,0,3,1,77,408117,2118000,2118001
404,6,-0.004,0,3,1,77,408109,2119000,2119001
404,5,-0.001,0,3,1,77,408103,2120000,2120001
404,6,0.001,0,3,1,77,408094,2121000,2121001
404,6,0.0,0,3,1,77,408086,2122000,2122001
404,4,-0.002,0,3,1,77,408079,2123000,2123001
404,6,0.002,0,3,1,77,408071,2124000,2124001
404,4,-0.002,0,3,1,77,408065,2125000,2125001
404,5,0.001,0,3,1,77,408059,2126000,2126001
404,6,0.001,0,3,1,77,408050,2127000,2127001
404,6,0.0,0,3,1,77,408041,2128000,2128001
404,8,0.002,0,3,1,77,408029,2129000,2129001
404,7,-0.001,0,3,1,77,408020,2130000,2130001
404,3,-0.004,0,3,1,77,408015,2131000,2131001
404,5,0.002,0,3,1,77,408008,2132000,2132001
404,5,0.0,0,3,1,77,408001,2133000,2133001
404,6,0.001,0,3,1,77,407992,2134000,2134001
404,1,-0.005,0,3,1,77,407991,2135000,2135001
404,3,0.002,0,3,1,77,407987,2136000,2136001
404,9,0.006,0,3,1,77,407973,2137000,2137001
404,9,0.0,0,3,1,77,407960,2138000,2138001
404,6,-0.003,0,3,1,77,407952,2139000,2139001
404,7,0.001,0,3,1,77,407941,2140000,2140001
404,1,-0.006,0,3,1,77,407940,2141000,2141001
404,7,0.006,0,3,1,77,407930,2142000,2142001
404,9,0.002,0,3,1,77,407916,2143000,2143001
404,7,-0.002,0,3,1,77,407906,2144000,2144001
404,8,0.001,0,3,1,77,407894,2145000,2145001
404,7,-0.001,0,3,1,77,407883,2146000,2146001
404,8,0.001,0,3,1,77,407872,2147000,2147001
404,5,-0.003,0,3,1,77,407864,2148000,2148001
404,8,0.003,0,3,1,77,407852,2149000,2149001
404,10,0.002,0,3,1,77,407837,2150000,2150001
404,7,-0.003,0,3,1,77,407827,2151000,2151001
404,8,0.001,0,3,1,77,407815,2152000,2152001
404,8,0.0,0,3,1,77,407803,2153000,2153001
404,6,-0.002,0,3,1,77,407794,2154000,2154001
404,11,0.005,0,3,1,77,407778,2155000,2155001
404,15,0.004,0,3,1,77,407756,2156000,2156001
404,9,-0.006,0,3,1,77,407742,2157000,2157001
404,9,0.0,0,3,1,77,407728,2158000,2158001
404,12,0.003,0,3,1,77,407711,2159000,2159001
404,11,-0.001,0,3,1,77,407695,2160000,2160001
404,13,0.002,0,3,1,77,407677,2161000,2161001
404,16,0.003,0,3,1,77,407653,2162000,2162001
404,15,-0.001,0,3,1,77,407631,2163000,2163001
404,12,-0.003,0,3,1,77,407614,2164000,2164001
404,11,-0.001,0,3,1,77,407598,2165000,2165001
404,10,-0.001,0,3,1,77,407583,2166000,2166001
404,10,0.0,0,3,1,77,407568,2167000,2167001
404,10,0.0,0,3,1,77,407554,2168000,2168001
404,11,0.001,0,3,1,77,407538,2169000,2169001
404,10,-0.001,0,3,1,77,407524,2170000,2170001
404,10,0.0,0,3,1,77,407509,2171000,2171001
404,8,-0.002,0,3,1,77,407497,2172000,2172001
404,12,0.004,0,3,1,77,407479,2173000,2173001
404,12,0.0,0,3,1,77,407461,2174000,2174001
404,12,0.0,0,3,1,77,407444,2175000,2175001
404,11,-0.001,0,3,1,77,407428,2176000,2176001
404,14,0.003,0,3,1,77,407407,2177000,2177001
404,15,0.001,0,3,1,77,407386,2178000,2178001
404,12,-0.003,0,3,1,77,407369,2179000,2179001
404,11,-0.001,0,3,1,77,407352,2180000,2180001
404,10,-0.001,0,3,1,77,407338,2181000,2181001
404,11,0.001,0,3,1,77,407322,2182000,2182001
404,9,-0.002,0,3,1,77,407309,2183000,2183001
404,11,0.002,0,3,1,77,407293,2184000,2184001
404,11,0.0,0,3,1,77,407277,2185000,2185001
404,10,-0.001,0,3,1,77,407262,2186000,2186001
404,12,0.002,0,3,1,77,407245,2187000,2187001
404,10,-0.002,0,3,1,77,407230,2188000,2188001
404,15,0.005,0,3,1,77,407209,2189000,2189001
404,16,0.001,0,3,1,77,407186,2190000,2190001
404,12,-0.004,0,3,1,77,407168,2191000,2191001
404,13,0.001,0,2,1,77,407149,2192000,2192001
404,12,-0.001,0,2,1,77,407131,2193000,2193001
404,10,-0.002,0,2,1,77,407117,2194000,2194001
404,8,-0.002,0,2,1,77,407105,2195000,2195001
404,7,-0.001,0,2,1,77,407095,2196000,2196001
404,10,0.003,0,2,1,77,407080,2197000,2197001
404,13,0.003,0,2,1,77,407062,2198000,2198001
404,8,-0.005,0,2,1,77,407050,2199000,2199001
404,6,-0.002,0,2,1,77,407041,2200000,2200001
404,5,-0.001,0,2,1,77,407033,2201000,2201001
404,3,-0.002,0,2,1,77,407030,2202000,2202001
404,4,0.001,0,2,1,77,407024,2203000,2203001
404,4,0.0,0,2,1,77,407018,2204000,2204001
404,7,0.003,0,2,1,77,407007,2205000,2205001
404,7,0.0,0,2,1,77,406997,2206000,2206001
404,6,-0.001,0,2,1,77,406990,2207000,2207001
404,1,-0.005,0,2,1,77,406990,2208000,2208001
404,3,0.002,0,2,1,77,406985,2209000,2209001
404,11,0.008,0,2,1,77,406970,2210000,2210001
404,11,0.0,0,2,1,77,406954,2211000,2211001
404,3,-0.008,0,2,1,77,406950,2212000,2212001
404,2,-0.001,0,2,1,77,406947,2213000,2213001
404,4,0.002,0,2,1,77,406941,2214000,2214001
404,5,0.001,0,2,1,77,406934,2215000,2215001
404,7,0.002,0,2,1,77,406924,2216000,2216001
404,4,-0.003,0,2,1,77,406919,2217000,2217001
404,3,-0.001,0,2,1,77,406915,2218000,2218001
404,7,0.004,0,2,1,77,406906,2219000,2219001
404,8,0.001,0,2,1,77,406894,2220000,2220001
404,7,-0.001,0,2,1,77,406884,2221000,2221001
404,4,-0.003,0,2,1,77,406878,2222000,2222001
404,2,-0.002,0,2,1,77,406875,2223000,2223001
404,6,0.004,0,2,1,77,406867,2224000,2224001
404,10,0.004,0,2,1,77,406852,2225000,2225001
404,7,-0.003,0,2,1,77,406842,2226000,2226001
404,6,-0.001,0,2,1,77,406833,2227000,2227001
404,4,-0.002,0,2,1,77,406828,2228000,2228001
404,6,0.002,0,2,1,77,406819,2229000,2229001
404,2,-0.004,0,2,1,77,406817,2230000,2230001
404,1,-0.001,0,2,1,77,406815,2231000,2231001
404,6,0.005,0,2,1,77,406807,2232000,2232001
404,8,0.002,0,2,1,77,406796,2233000,2233001
404,5,-0.003,0,2,1,77,406789,2234000,2234001
404,7,0.002,0,2,1,77,406778,2235000,2235001
404,5,-0.002,0,2,1,77,406771,2236000,2236001
404,5,0.0,0,2,1,77,406765,2237000,2237001
404,4,-0.001,0,2,1,77,406760,2238000,2238001
404,9,0.005,0,2,1,77,406747,2239000,2239001
404,1,-0.008,0,2,1,77,406747,2240000,2240001
404,6,0.005,0,2,1,77,406738,2241000,2241001
404,7,0.001,0,2,1,77,406728,2242000,2242001
404,6,-0.001,0,2,1,77,406720,2243000,2243001
404,7,0.001,0,2,1,77,406709,2244000,2244001
404,5,-0.002,0,2,1,77,406701,2245000,2245001
404,5,0.0,0,2,1,77,406694,2246000,2246001
404,1,-0.004,0,2,1,77,406694,2247000,2247001
404,3,0.002,0,2,1,77,406690,2248000,2248001
404,9,0.006,0,2,1,77,406677,2249000,2249001
404,4,-0.005,0,2,1,77,406671,2250000,2250001
404,2,-0.002,0,2,1,77,406668,2251000,2251001
404,3,0.001,0,2,1,77,406663,2252000,2252001
404,5,0.002,0,2,1,77,406656,2253000,2253001
404,5,0.0,0,2,1,77,406649,2254000,2254001
404,4,-0.001,0,2,1,77,406644,2255000,2255001
404,8,0.004,0,2,1,77,406633,2256000,2256001
404,6,-0.002,0,2,1,77,406624,2257000,2257001
404,5,-0.001,0,2,1,77,406618,2258000,2258001
404,6,0.001,0,2,1,77,406609,2259000,2259001
404,5,-0.001,0,2,1,77,406603,2260000,2260001
404,4,-0.001,0,2,1,77,406597,2261000,2261001
404,8,0.004,0,2,1,77,406585,2262000,2262001
404,8,0.0,0,2,1,77,406574,2263000,2263001
404,9,0.001,0,2,1,77,406561,2264000,2264001
404,7,-0.002,0,2,1,76,406552,2265000,2265001
404,3,-0.004,0,2,1,76,406547,2266000,2266001
404,4,0.001,0,2,1,76,406542,2267000,2267001
404,3,-0.001,0,2,1,76,406537,2268000,2268001
404,11,0.008,0,2,1,76,406522,2269000,2269001
404,5,-0.006,0,2,1,76,406516,2270000,2270001
404,6,0.001,0,2,1,76,406508,2271000,2271001
404,8,0.002,0,2,1,76,406497,2272000,2272001
404,7,-0.001,0,2,1,76,406488,2273000,2273001
404,6,-0.001,0,2,1,76,406479,2274000,2274001
404,7,0.001,0,2,1,76,406469,2275000,2275001
404,3,-0.004,0,2,1,76,406465,2276000,2276001
404,7,0.004,0,2,1,76,406454,2277000,2277001
404,4,-0.003,0,2,1,76,406448,2278000,2278001
404,8,0.004,0,2,1,76,406437,2279000,2279001
404,4,-0.004,0,2,1,76,406431,2280000,2280001
404,9,0.005,0,2,1,76,406419,2281000,2281001
404,8,-0.001,0,2,1,76,406407,2282000,2282001
404,7,-0.001,0,2,1,76,406397,2283000,2283001
404,8,0.001,0,2,1,76,406386,2284000,2284001
404,14,0.006,0,2,1,76,406366,2285000,2285001
404,9,-0.005,0,2,1,76,406353,2286000,2286001
404,12,0.003,0,2,1,76,406335,2287000,2287001
404,11,-0.001,0,2,1,76,406318,2288000,2288001
404,10,-0.001,0,2,1,76,406303,2289000,2289001
404,9,-0.001,0,2,1,76,406290,2290000,2290001
404,10,0.001,0,2,1,76,406275,2291000,2291001
404,9,-0.001,0,2,1,76,406263,2292000,2292001
404,6,-0.003,0,2,1,76,406254,2293000,2293001
404,7,0.001,0,2,1,76,406244,2294000,2294001
404,5,-0.002,0,2,1,76,406236,2295000,2295001
404,12,0.007,0,2,1,76,406218,2296000,2296001
404,9,-0.003,0,2,1,76,406206,2297000,2297001
404,8,-0.001,0,2,1,76,406194,2298000,2298001
404,7,-0.001,0,2,1,76,406185,2299000,2299001
404,8,0.001,0,2,1,76,406173,2300000,2300001
404,9,0.001,0,2,1,76,406159,2301000,2301001
404,8,-0.001,0,2,1,76,406148,2302000,2302001
404,8,0.0,0,2,1,76,406136,2303000,2303001
404,6,-0.002,0,2,1,76,406128,2304000,2304001
404,13,0.007,0,2,1,76,406109,2305000,2305001
404,9,-0.004,0,2,1,76,406096,2306000,2306001
404,13,0.004,0,2,1,76,406077,2307000,2307001
404,16,0.003,0,2,1,76,406054,2308000,2308001
404,14,-0.002,0,2,1,76,406033,2309000,2309001
404,10,-0.004,0,2,1,76,406018,2310000,2310001
404,10,0.0,0,2,1,76,406003,2311000,2311001
404,10,0.0,0,2,1,76,405987,2312000,2312001
404,12,0.002,0,2,1,76,405970,2313000,2313001
404,15,0.003,0,2,1,76,405948,2314000,2314001
404,12,-0.003,0,2,1,76,405929,2315000,2315001
404,13,0.001,0,2,1,76,405910,2316000,2316001
404,12,-0.001,0,2,1,76,405893,2317000,2317001
404,13,0.001,0,2,1,76,405874,2318000,2318001
404,13,0.0,0,2,1,76,405854,2319000,2319001
404,12,-0.001,0,2,1,76,405836,2320000,2320001
404,16,0.004,0,2,1,76,405813,2321000,2321001
404,17,0.001,0,2,1,76,405788,2322000,2322001
404,11,-0.006,0,2,1,76,405772,2323000,2323001
404,9,-0.002,0,2,1,76,405758,2324000,2324001
404,5,-0.004,0,2,1,76,405751,2325000,2325001
404,9,0.004,0,2,1,76,405738,2326000,2326001
404,9,0.0,0,2,1,76,405725,2327000,2327001
404,10,0.001,0,2,1,76,405711,2328000,2328001
404,8,-0.002,0,2,1,76,405699,2329000,2329001
404,10,0.002,0,2,1,76,405685,2330000,2330001
404,8,-0.002,0,2,1,76,405673,2331000,2331001
404,8,0.0,0,2,1,76,405661,2332000,2332001
